sketch_path,filename,category,age_numeric,gameType,count_parts,count_unint,count_strokes,model_correct,kid_correct,log_odds,count_parts_bin
fish_sketch_age4_cdm_run_v31532715129943,fish_sketch_age4_cdm_run_v31532715129943.png,fish,4,small_animals,5,1,9,0,0.6,-2.9604503160898097,1
fish_sketch_age4_cdm_run_v31532716386819,fish_sketch_age4_cdm_run_v31532716386819.png,fish,4,small_animals,1,1,5,0,0,-1.0976399852494558,1
fish_sketch_age4_cdm_run_v31532806070697,fish_sketch_age4_cdm_run_v31532806070697.png,fish,4,small_animals,5,0,6,1,0.8333333333333334,0.06946758765700083,1
fish_sketch_age4_cdm_run_v31533239085019,fish_sketch_age4_cdm_run_v31533239085019.png,fish,4,small_animals,2,1,3,1,0.42857142857142855,-0.1807087559564068,1
fish_sketch_age4_cdm_run_v31533242019710,fish_sketch_age4_cdm_run_v31533242019710.png,fish,4,small_animals,5,0,6,0,0.1111111111111111,-0.8312662489154303,1
fish_sketch_age5_cdm_run_v21524853538862,fish_sketch_age5_cdm_run_v21524853538862.png,fish,5,small_animals,4,0,9,1,0.5555555555555556,-0.49788694470410505,1
fish_sketch_age5_cdm_run_v21524942303829,fish_sketch_age5_cdm_run_v21524942303829.png,fish,5,small_animals,5,0,9,1,0.6666666666666666,-0.5943069406267941,1
fish_sketch_age5_cdm_run_v21525304014539,fish_sketch_age5_cdm_run_v21525304014539.png,fish,5,small_animals,0,1,3,1,0.1111111111111111,-0.47679039401290585,1
fish_sketch_age5_cdm_run_v21525461501240,fish_sketch_age5_cdm_run_v21525461501240.png,fish,5,small_animals,4,0,5,0,0.8333333333333334,-1.5065193663209517,1
fish_sketch_age5_cdm_run_v21525474148305,fish_sketch_age5_cdm_run_v21525474148305.png,fish,5,small_animals,2,1,3,0,0.38461538461538464,-0.8862800442458113,1
fish_sketch_age5_cdm_run_v21525558605121,fish_sketch_age5_cdm_run_v21525558605121.png,fish,5,small_animals,4,0,8,1,0.8,-0.9644417434575371,1
fish_sketch_age5_cdm_run_v31526072947360,fish_sketch_age5_cdm_run_v31526072947360.png,fish,5,small_animals,4,1,7,0,0.3333333333333333,-1.5864084345357818,1
fish_sketch_age5_cdm_run_v31526254092272,fish_sketch_age5_cdm_run_v31526254092272.png,fish,5,small_animals,3,0,3,1,0,-0.8049276466532985,1
fish_sketch_age5_cdm_run_v31526418564273,fish_sketch_age5_cdm_run_v31526418564273.png,fish,5,small_animals,0,1,2,1,0.2,-0.3543768807777741,1
fish_sketch_age5_cdm_run_v31526766453659,fish_sketch_age5_cdm_run_v31526766453659.png,fish,5,small_animals,5,0,11,1,0.8333333333333334,-0.7183785877209776,1
fish_sketch_age5_cdm_run_v31527888854913,fish_sketch_age5_cdm_run_v31527888854913.png,fish,5,small_animals,3,0,3,1,1,-0.27973878688618875,1
fish_sketch_age5_cdm_run_v31532468496401,fish_sketch_age5_cdm_run_v31532468496401.png,fish,5,small_animals,0,1,5,1,0,-0.08926313016819772,1
fish_sketch_age5_cdm_run_v31532472921086,fish_sketch_age5_cdm_run_v31532472921086.png,fish,5,small_animals,6,0,7,1,0.8333333333333334,-0.2344326141495583,1
fish_sketch_age5_cdm_run_v31532541152652,fish_sketch_age5_cdm_run_v31532541152652.png,fish,5,small_animals,3,0,5,1,0.6,-0.2969497208620432,1
fish_sketch_age5_cdm_run_v31532551944059,fish_sketch_age5_cdm_run_v31532551944059.png,fish,5,small_animals,4,0,7,1,0.8,-0.4485820997421415,1
fish_sketch_age5_cdm_run_v31532979795589,fish_sketch_age5_cdm_run_v31532979795589.png,fish,5,small_animals,5,0,6,1,0.6666666666666666,-0.7837667024432543,1
fish_sketch_age5_cdm_run_v31533075886243,fish_sketch_age5_cdm_run_v31533075886243.png,fish,5,small_animals,3,0,4,1,0.8461538461538461,-0.05100661461816707,1
fish_sketch_age5_cdm_run_v31533154863881,fish_sketch_age5_cdm_run_v31533154863881.png,fish,5,small_animals,4,0,5,1,0.6666666666666666,-0.5316126640184227,1
fish_sketch_age6_cdm_run_v21524853769415,fish_sketch_age6_cdm_run_v21524853769415.png,fish,6,small_animals,5,0,5,1,0.8333333333333334,0.7216412407665119,1
fish_sketch_age6_cdm_run_v21525455773609,fish_sketch_age6_cdm_run_v21525455773609.png,fish,6,small_animals,0,1,1,1,0.1111111111111111,-0.6951204006117686,1
fish_sketch_age6_cdm_run_v21525556427967,fish_sketch_age6_cdm_run_v21525556427967.png,fish,6,small_animals,7,0,12,0,1,-1.4268463890437562,1
fish_sketch_age6_cdm_run_v21525561152170,fish_sketch_age6_cdm_run_v21525561152170.png,fish,6,small_animals,3,0,3,1,0.8,0.07846088850994555,1
fish_sketch_age6_cdm_run_v21525562697676,fish_sketch_age6_cdm_run_v21525562697676.png,fish,6,small_animals,3,0,3,1,0.8,-0.2848692648775824,1
fish_sketch_age6_cdm_run_v31525891444648,fish_sketch_age6_cdm_run_v31525891444648.png,fish,6,small_animals,3,0,4,1,1,-0.6520448585326574,1
fish_sketch_age6_cdm_run_v31525891955621,fish_sketch_age6_cdm_run_v31525891955621.png,fish,6,small_animals,0,1,3,0,0.5,-1.0745241607819833,1
fish_sketch_age6_cdm_run_v31525893423612,fish_sketch_age6_cdm_run_v31525893423612.png,fish,6,small_animals,4,1,6,0,0.5,-2.2756759156264166,1
fish_sketch_age6_cdm_run_v31525974358965,fish_sketch_age6_cdm_run_v31525974358965.png,fish,6,small_animals,5,0,7,0,0.7,-1.4157787320463713,1
fish_sketch_age6_cdm_run_v31525976032935,fish_sketch_age6_cdm_run_v31525976032935.png,fish,6,small_animals,4,0,5,0,0.8333333333333334,-0.9473431050305301,1
fish_sketch_age6_cdm_run_v31526063950237,fish_sketch_age6_cdm_run_v31526063950237.png,fish,6,small_animals,1,0,1,1,0.36363636363636365,-0.6528890120022477,1
fish_sketch_age6_cdm_run_v31526157685006,fish_sketch_age6_cdm_run_v31526157685006.png,fish,6,small_animals,0,1,4,0,0.09090909090909091,-1.1503321758788494,1
fish_sketch_age6_cdm_run_v31526168752022,fish_sketch_age6_cdm_run_v31526168752022.png,fish,6,small_animals,4,0,4,0,0.7142857142857143,-2.675927856896904,1
fish_sketch_age6_cdm_run_v31526251554792,fish_sketch_age6_cdm_run_v31526251554792.png,fish,6,small_animals,2,0,2,1,0.6666666666666666,-0.12700591275595813,1
fish_sketch_age6_cdm_run_v31527892199324,fish_sketch_age6_cdm_run_v31527892199324.png,fish,6,small_animals,3,1,5,1,0.8571428571428571,0.19902877438969907,1
fish_sketch_age6_cdm_run_v31532469506975,fish_sketch_age6_cdm_run_v31532469506975.png,fish,6,small_animals,1,0,1,1,0.625,0.05460000293289217,1
fish_sketch_age6_cdm_run_v31532557871071,fish_sketch_age6_cdm_run_v31532557871071.png,fish,6,small_animals,4,1,8,0,0.7,-1.6561991355642665,1
fish_sketch_age6_cdm_run_v31532646358353,fish_sketch_age6_cdm_run_v31532646358353.png,fish,6,small_animals,1,1,4,1,0.75,0.16765568280244733,1
fish_sketch_age6_cdm_run_v31532805314914,fish_sketch_age6_cdm_run_v31532805314914.png,fish,6,small_animals,5,0,13,1,0.9090909090909091,-0.8793903169268699,1
fish_sketch_age6_cdm_run_v31532992214354,fish_sketch_age6_cdm_run_v31532992214354.png,fish,6,small_animals,4,0,5,1,0.6666666666666666,-0.8332139884191703,1
fish_sketch_age6_cdm_run_v31532992438456,fish_sketch_age6_cdm_run_v31532992438456.png,fish,6,small_animals,6,0,7,1,0.75,-0.43236408332853404,1
fish_sketch_age6_cdm_run_v31533148690188,fish_sketch_age6_cdm_run_v31533148690188.png,fish,6,small_animals,2,1,3,0,1,-1.7048899460915221,1
fish_sketch_age7_cdm_run_v21524854929261,fish_sketch_age7_cdm_run_v21524854929261.png,fish,7,small_animals,3,0,3,1,0.6666666666666666,-0.21439759874994152,1
fish_sketch_age7_cdm_run_v21525378010692,fish_sketch_age7_cdm_run_v21525378010692.png,fish,7,small_animals,3,0,4,1,1,-0.325666925063101,1
fish_sketch_age7_cdm_run_v21525455905420,fish_sketch_age7_cdm_run_v21525455905420.png,fish,7,small_animals,3,0,3,1,0.6,-0.012171517163418692,1
fish_sketch_age7_cdm_run_v21525457904470,fish_sketch_age7_cdm_run_v21525457904470.png,fish,7,small_animals,5,1,6,1,0.5454545454545454,-0.865582263862176,1
fish_sketch_age7_cdm_run_v21525642760576,fish_sketch_age7_cdm_run_v21525642760576.png,fish,7,small_animals,3,0,5,0,0.75,-1.0005341231713973,1
fish_sketch_age7_cdm_run_v31526061799166,fish_sketch_age7_cdm_run_v31526061799166.png,fish,7,small_animals,2,0,2,1,0.75,-0.1010324003453069,1
fish_sketch_age7_cdm_run_v31526064497532,fish_sketch_age7_cdm_run_v31526064497532.png,fish,7,small_animals,4,0,5,1,0.5714285714285714,-0.4038072088877188,1
fish_sketch_age7_cdm_run_v31526064586872,fish_sketch_age7_cdm_run_v31526064586872.png,fish,7,small_animals,3,0,4,1,0.5555555555555556,-0.4682519569155384,1
fish_sketch_age7_cdm_run_v31526074098901,fish_sketch_age7_cdm_run_v31526074098901.png,fish,7,small_animals,6,1,10,0,0.75,-1.4401417152287517,1
fish_sketch_age7_cdm_run_v31526417564997,fish_sketch_age7_cdm_run_v31526417564997.png,fish,7,small_animals,1,0,1,1,0.7142857142857143,-0.52217475348139,1
fish_sketch_age7_cdm_run_v31526508668316,fish_sketch_age7_cdm_run_v31526508668316.png,fish,7,small_animals,3,0,5,0,1,-1.3903933414921885,1
fish_sketch_age7_cdm_run_v31526598717979,fish_sketch_age7_cdm_run_v31526598717979.png,fish,7,small_animals,3,0,3,1,0.8333333333333334,-0.17572284359486653,1
fish_sketch_age7_cdm_run_v31532638669417,fish_sketch_age7_cdm_run_v31532638669417.png,fish,7,small_animals,3,0,3,1,1,-0.1270536868983828,1
fish_sketch_age7_cdm_run_v31532641054603,fish_sketch_age7_cdm_run_v31532641054603.png,fish,7,small_animals,0,1,1,0,0.2,-0.7326962822850285,1
fish_sketch_age7_cdm_run_v31532726852504,fish_sketch_age7_cdm_run_v31532726852504.png,fish,7,small_animals,5,0,7,1,0.7142857142857143,-0.4046188902409762,1
fish_sketch_age7_cdm_run_v31532730363351,fish_sketch_age7_cdm_run_v31532730363351.png,fish,7,small_animals,4,0,6,1,0.875,-0.4483994170813825,1
fish_sketch_age7_cdm_run_v31532808536853,fish_sketch_age7_cdm_run_v31532808536853.png,fish,7,small_animals,5,0,7,1,0.875,-0.3494625453872783,1
fish_sketch_age7_cdm_run_v31532813483298,fish_sketch_age7_cdm_run_v31532813483298.png,fish,7,small_animals,3,0,4,0,1,-0.8515036023889658,1
fish_sketch_age7_cdm_run_v31532816089383,fish_sketch_age7_cdm_run_v31532816089383.png,fish,7,small_animals,3,0,3,1,1,-0.21752763419650947,1
fish_sketch_age7_cdm_run_v31533077875433,fish_sketch_age7_cdm_run_v31533077875433.png,fish,7,small_animals,4,0,7,0,0.1111111111111111,-1.8239274180768825,1
fish_sketch_age7_cdm_run_v31533239668735,fish_sketch_age7_cdm_run_v31533239668735.png,fish,7,small_animals,4,0,5,1,0.8,-0.706523390355506,1
fish_sketch_age8_cdm_run_v21524850675318,fish_sketch_age8_cdm_run_v21524850675318.png,fish,8,small_animals,4,0,5,0,0.875,-1.331966510216984,1
fish_sketch_age8_cdm_run_v21524852136263,fish_sketch_age8_cdm_run_v21524852136263.png,fish,8,small_animals,2,0,2,1,0.2222222222222222,-0.0563075159923638,1
fish_sketch_age8_cdm_run_v21524852602415,fish_sketch_age8_cdm_run_v21524852602415.png,fish,8,small_animals,3,0,3,1,0.9,0.13305989451843345,1
fish_sketch_age8_cdm_run_v21525371436644,fish_sketch_age8_cdm_run_v21525371436644.png,fish,8,small_animals,1,1,3,0,0.42857142857142855,-1.9484577772782241,1
fish_sketch_age8_cdm_run_v21525373474637,fish_sketch_age8_cdm_run_v21525373474637.png,fish,8,small_animals,4,0,6,0,1,-1.4080486464763173,1
fish_sketch_age8_cdm_run_v21525549156031,fish_sketch_age8_cdm_run_v21525549156031.png,fish,8,small_animals,5,0,7,1,0.625,-0.3237335748101708,1
fish_sketch_age8_cdm_run_v21525556038612,fish_sketch_age8_cdm_run_v21525556038612.png,fish,8,small_animals,2,0,2,1,0.8333333333333334,-0.05539911534707488,1
fish_sketch_age8_cdm_run_v21525646041749,fish_sketch_age8_cdm_run_v21525646041749.png,fish,8,small_animals,1,0,1,1,0.14285714285714285,-0.21407334355955907,1
fish_sketch_age8_cdm_run_v31526152868212,fish_sketch_age8_cdm_run_v31526152868212.png,fish,8,small_animals,1,0,1,1,0.9090909090909091,9.776436794185089e-5,1
fish_sketch_age8_cdm_run_v31526164238357,fish_sketch_age8_cdm_run_v31526164238357.png,fish,8,small_animals,4,0,6,1,0.8571428571428571,-0.29327298915261196,1
fish_sketch_age8_cdm_run_v31526253016255,fish_sketch_age8_cdm_run_v31526253016255.png,fish,8,small_animals,3,0,3,0,0.3333333333333333,-1.1018029302250223,1
fish_sketch_age8_cdm_run_v31526413939938,fish_sketch_age8_cdm_run_v31526413939938.png,fish,8,small_animals,1,0,1,1,0.7142857142857143,-0.5620024359080559,1
fish_sketch_age8_cdm_run_v31532469229565,fish_sketch_age8_cdm_run_v31532469229565.png,fish,8,small_animals,5,1,7,1,0.9090909090909091,-0.02076182587393896,1
fish_sketch_age8_cdm_run_v31532545415363,fish_sketch_age8_cdm_run_v31532545415363.png,fish,8,small_animals,4,0,4,0,0.2,-0.8824411282246761,1
fish_sketch_age8_cdm_run_v31532555117955,fish_sketch_age8_cdm_run_v31532555117955.png,fish,8,small_animals,4,0,5,1,0.4,-0.5804966608472698,1
fish_sketch_age8_cdm_run_v31532631161644,fish_sketch_age8_cdm_run_v31532631161644.png,fish,8,small_animals,6,0,12,0,0.8333333333333334,-1.7734874158958622,1
fish_sketch_age8_cdm_run_v31532811548992,fish_sketch_age8_cdm_run_v31532811548992.png,fish,8,small_animals,4,0,5,1,1,0.07599697950420876,1
fish_sketch_age8_cdm_run_v31532821371094,fish_sketch_age8_cdm_run_v31532821371094.png,fish,8,small_animals,4,1,10,1,1,-0.3314518416405211,1
fish_sketch_age8_cdm_run_v31532980106776,fish_sketch_age8_cdm_run_v31532980106776.png,fish,8,small_animals,3,0,3,1,0.6428571428571429,-0.5428550559638591,1
fish_sketch_age8_cdm_run_v31533070361004,fish_sketch_age8_cdm_run_v31533070361004.png,fish,8,small_animals,5,0,8,1,0.7777777777777778,0.4021323821781615,1
fish_sketch_age8_cdm_run_v31533076608623,fish_sketch_age8_cdm_run_v31533076608623.png,fish,8,small_animals,2,1,6,1,0.125,-0.4188548109876418,1
fish_sketch_age8_cdm_run_v31533150870177,fish_sketch_age8_cdm_run_v31533150870177.png,fish,8,small_animals,4,1,10,1,1,-0.5763512338070014,1
fish_sketch_age8_cdm_run_v31533234855582,fish_sketch_age8_cdm_run_v31533234855582.png,fish,8,small_animals,5,0,8,1,1,-0.7256710717326632,1
hat_sketch_age4_cdm_run_v51551568336375,hat_sketch_age4_cdm_run_v51551568336375.png,hat,4,objects,3,1,5,1,0.5625,-0.4509919838368109,1
hat_sketch_age4_cdm_run_v51551658620303,hat_sketch_age4_cdm_run_v51551658620303.png,hat,4,objects,0,1,2,1,0.10526315789473684,-0.7322361857714911,1
hat_sketch_age4_cdm_run_v51553456201140,hat_sketch_age4_cdm_run_v51553456201140.png,hat,4,objects,1,1,3,0,0.2857142857142857,-1.3338254582285083,1
hat_sketch_age4_cdm_run_v51553465554528,hat_sketch_age4_cdm_run_v51553465554528.png,hat,4,objects,1,0,2,1,0.5,-0.6953762479596559,1
hat_sketch_age4_cdm_run_v51553801943020,hat_sketch_age4_cdm_run_v51553801943020.png,hat,4,objects,1,0,1,1,0.9615384615384616,-0.1513568995805843,1
hat_sketch_age4_cdm_run_v51553809821956,hat_sketch_age4_cdm_run_v51553809821956.png,hat,4,objects,2,0,3,1,0.6111111111111112,-0.14316267549204845,1
hat_sketch_age4_cdm_run_v51553887843756,hat_sketch_age4_cdm_run_v51553887843756.png,hat,4,objects,2,0,2,0,0.47619047619047616,-1.7558840277577326,1
hat_sketch_age4_cdm_run_v51554228951919,hat_sketch_age4_cdm_run_v51554228951919.png,hat,4,objects,1,0,1,0,0.6923076923076923,-0.7508876443806515,1
hat_sketch_age4_cdm_run_v51554413825804,hat_sketch_age4_cdm_run_v51554413825804.png,hat,4,objects,0,1,7,1,0.47619047619047616,-0.8168874398095356,1
hat_sketch_age4_cdm_run_v51554498928718,hat_sketch_age4_cdm_run_v51554498928718.png,hat,4,objects,4,1,6,0,0.6470588235294118,-1.9014999950279112,1
hat_sketch_age4_cdm_run_v51555186252606,hat_sketch_age4_cdm_run_v51555186252606.png,hat,4,objects,2,0,2,1,0.8666666666666667,-0.5261370269786995,1
hat_sketch_age4_cdm_run_v51555274012878,hat_sketch_age4_cdm_run_v51555274012878.png,hat,4,objects,0,1,1,0,0.35294117647058826,-0.8408999623425154,1
hat_sketch_age4_cdm_run_v51556049882118,hat_sketch_age4_cdm_run_v51556049882118.png,hat,4,objects,2,0,2,1,0.8285714285714286,-0.5268989119808619,1
hat_sketch_age4_cdm_run_v51556492287573,hat_sketch_age4_cdm_run_v51556492287573.png,hat,4,objects,2,0,2,1,0.78125,-0.3229180726230575,1
hat_sketch_age4_cdm_run_v51557095433396,hat_sketch_age4_cdm_run_v51557095433396.png,hat,4,objects,2,0,3,0,0.6296296296296297,-0.6832954507869051,1
hat_sketch_age4_cdm_run_v51557607797157,hat_sketch_age4_cdm_run_v51557607797157.png,hat,4,objects,0,1,3,0,0.17391304347826086,-0.8816087284035002,1
hat_sketch_age4_cdm_run_v51558300054956,hat_sketch_age4_cdm_run_v51558300054956.png,hat,4,objects,0,1,4,0,0.2222222222222222,-0.9263421967427069,1
hat_sketch_age4_cdm_run_v51558896732578,hat_sketch_age4_cdm_run_v51558896732578.png,hat,4,objects,1,1,8,0,0.05263157894736842,-1.2534374633925893,1
hat_sketch_age4_cdm_run_v51558914501030,hat_sketch_age4_cdm_run_v51558914501030.png,hat,4,objects,0,1,2,0,0.14285714285714285,-1.1390274779160663,1
hat_sketch_age4_cdm_run_v51558914810301,hat_sketch_age4_cdm_run_v51558914810301.png,hat,4,objects,2,0,2,1,0.3333333333333333,-0.6004051972899829,1
hat_sketch_age4_cdm_run_v51559083773923,hat_sketch_age4_cdm_run_v51559083773923.png,hat,4,objects,2,0,2,1,0.29411764705882354,-0.6172526085773675,1
hat_sketch_age4_cdm_run_v51559245680139,hat_sketch_age4_cdm_run_v51559245680139.png,hat,4,objects,0,1,2,0,0.09090909090909091,-1.9415062467373738,1
hat_sketch_age5_cdm_run_v51551565977122,hat_sketch_age5_cdm_run_v51551565977122.png,hat,5,objects,0,1,1,1,0.7142857142857143,-0.05765302197711067,1
hat_sketch_age5_cdm_run_v51551572317881,hat_sketch_age5_cdm_run_v51551572317881.png,hat,5,objects,3,0,6,0,0.72,-0.6944692870392838,1
hat_sketch_age5_cdm_run_v51552260590539,hat_sketch_age5_cdm_run_v51552260590539.png,hat,5,objects,0,1,3,0,0.38095238095238093,-0.4767146393333503,1
hat_sketch_age5_cdm_run_v51552588306734,hat_sketch_age5_cdm_run_v51552588306734.png,hat,5,objects,2,0,2,1,0.8636363636363636,-0.4730669240757108,1
hat_sketch_age5_cdm_run_v51553119012312,hat_sketch_age5_cdm_run_v51553119012312.png,hat,5,objects,1,0,1,0,0.6285714285714286,-1.3733285467047878,1
hat_sketch_age5_cdm_run_v51553461183265,hat_sketch_age5_cdm_run_v51553461183265.png,hat,5,objects,0,1,2,0,0.22727272727272727,-1.5084036368204037,1
hat_sketch_age5_cdm_run_v51553889026116,hat_sketch_age5_cdm_run_v51553889026116.png,hat,5,objects,1,0,1,1,0.5384615384615384,-0.36967440440040056,1
hat_sketch_age5_cdm_run_v51555613207560,hat_sketch_age5_cdm_run_v51555613207560.png,hat,5,objects,3,0,4,1,0.8333333333333334,-0.41411502909558673,1
hat_sketch_age5_cdm_run_v51556055821811,hat_sketch_age5_cdm_run_v51556055821811.png,hat,5,objects,2,0,3,1,0.875,-0.6164964501066152,1
hat_sketch_age5_cdm_run_v51556404950459,hat_sketch_age5_cdm_run_v51556404950459.png,hat,5,objects,0,1,1,1,0.48,-0.406095710662218,1
hat_sketch_age5_cdm_run_v51556484521210,hat_sketch_age5_cdm_run_v51556484521210.png,hat,5,objects,2,1,3,1,0.7916666666666666,-0.35304559265392477,1
hat_sketch_age5_cdm_run_v51556654301331,hat_sketch_age5_cdm_run_v51556654301331.png,hat,5,objects,3,0,3,1,0.8,-0.5584064999430031,1
hat_sketch_age5_cdm_run_v51557081744609,hat_sketch_age5_cdm_run_v51557081744609.png,hat,5,objects,2,0,2,1,0.85,-0.9173851825711345,1
hat_sketch_age5_cdm_run_v51557428036380,hat_sketch_age5_cdm_run_v51557428036380.png,hat,5,objects,2,0,2,1,0.7083333333333334,-0.41861397849528703,1
hat_sketch_age5_cdm_run_v51558211345975,hat_sketch_age5_cdm_run_v51558211345975.png,hat,5,objects,2,1,4,1,0.5,-0.08121008856943086,1
hat_sketch_age5_cdm_run_v51558221797714,hat_sketch_age5_cdm_run_v51558221797714.png,hat,5,objects,3,0,3,1,0.875,0.10538863825591212,1
hat_sketch_age5_cdm_run_v51558295601832,hat_sketch_age5_cdm_run_v51558295601832.png,hat,5,objects,1,0,1,1,0.7391304347826086,0.14419968581570503,1
hat_sketch_age5_cdm_run_v51558736467617,hat_sketch_age5_cdm_run_v51558736467617.png,hat,5,objects,1,0,1,1,0.5172413793103449,-0.815876358831557,1
hat_sketch_age5_cdm_run_v51559428154157,hat_sketch_age5_cdm_run_v51559428154157.png,hat,5,objects,3,0,3,1,0.42857142857142855,-0.2056949728834895,1
hat_sketch_age5_cdm_run_v51559851850227,hat_sketch_age5_cdm_run_v51559851850227.png,hat,5,objects,3,0,4,1,0.8181818181818182,-0.650978263720185,1
hat_sketch_age5_cdm_run_v51559857465198,hat_sketch_age5_cdm_run_v51559857465198.png,hat,5,objects,0,1,2,0,0.4375,-0.9307850647977614,1
hat_sketch_age5_cdm_run_v51560024371581,hat_sketch_age5_cdm_run_v51560024371581.png,hat,5,objects,0,1,1,1,0.37037037037037035,-0.6143536848708527,1
hat_sketch_age6_cdm_run_v51551395186273,hat_sketch_age6_cdm_run_v51551395186273.png,hat,6,objects,2,1,6,1,0.7142857142857143,-0.43219384442231673,1
hat_sketch_age6_cdm_run_v51551468269961,hat_sketch_age6_cdm_run_v51551468269961.png,hat,6,objects,1,0,1,1,0.8709677419354839,-0.5949669844041405,1
hat_sketch_age6_cdm_run_v51551563084420,hat_sketch_age6_cdm_run_v51551563084420.png,hat,6,objects,1,0,1,0,0.21428571428571427,-1.0267144049860313,1
hat_sketch_age6_cdm_run_v51551657233165,hat_sketch_age6_cdm_run_v51551657233165.png,hat,6,objects,2,1,5,1,0.9230769230769231,0.06588358167340491,1
hat_sketch_age6_cdm_run_v51551657606958,hat_sketch_age6_cdm_run_v51551657606958.png,hat,6,objects,1,0,1,1,0.42857142857142855,-0.19412309609547487,1
hat_sketch_age6_cdm_run_v51553286513982,hat_sketch_age6_cdm_run_v51553286513982.png,hat,6,objects,0,1,11,0,0.32,-1.1874003066280465,1
hat_sketch_age6_cdm_run_v51553898791324,hat_sketch_age6_cdm_run_v51553898791324.png,hat,6,objects,2,0,2,0,0.8076923076923077,-0.5481636392414929,1
hat_sketch_age6_cdm_run_v51554059098969,hat_sketch_age6_cdm_run_v51554059098969.png,hat,6,objects,2,0,4,1,0.68,-0.6073087119909154,1
hat_sketch_age6_cdm_run_v51554837232334,hat_sketch_age6_cdm_run_v51554837232334.png,hat,6,objects,3,1,5,1,0.7391304347826086,-0.3746661567010689,1
